frame,temperature_C,window,q_Ainv,observed_intensity,total_fit_intensity,background_intensity,residual_intensity,standardized_residual,component_q0295_broad,component_q0307_narrow,component_q0334,component_q0480,component_q0536,component_q0604,component_q0642,component_q0754,component_q0947,component_q1532,component_q1713,component_q1750,component_q1999,component_q2086,component_q2117,component_q2279
193,40.0,pi_pi_sharp_pair,1.6751875,21.12732199,21.470442613551633,21.46932181275134,-0.3431206235516342,-0.3728749445384562,,,,,,,,,,,0.0011208008002938578,1.4295800043740774e-16,,,,
193,40.0,pi_pi_sharp_pair,1.6814125,21.29543905,21.478081595090856,21.453270546211073,-0.1826425450908573,-0.1984807213457034,,,,,,,,,,,0.024811048879638222,1.447402939962369e-13,,,,
193,40.0,pi_pi_sharp_pair,1.6876375,21.59873986,21.736173723584912,21.43721927967081,-0.1374338635849135,-0.1493516878451893,,,,,,,,,,,0.2989544438384008,7.570065795545133e-11,,,,
193,40.0,pi_pi_sharp_pair,1.6938625,24.08421097,23.381854267517777,21.421168013130547,0.7023567024822235,0.763262825106348,,,,,,,,,,,1.9606862339350761,2.0452155043576596e-08,,,,
193,40.0,pi_pi_sharp_pair,1.7000875,28.75661813,28.404415968663834,21.40511674659028,0.3522021613361659,0.3827440041789985,,,,,,,,,,,6.999296367720322,2.854353231857025e-06,,,,
193,40.0,pi_pi_sharp_pair,1.7063125,34.00605113,34.989426433627806,21.389065480050018,-0.9833753036278026,-1.0686504588539414,,,,,,,,,,,13.600155172434476,0.0002057811433181647,,,,
193,40.0,pi_pi_sharp_pair,1.7125375,36.63921265,35.76457403766138,21.373014213509755,0.8746386123386145,0.9504844701294257,,,,,,,,,,,14.383896227250569,0.007663596901059565,,,,
193,40.0,pi_pi_sharp_pair,1.7187625,29.56351087,29.784814952960502,21.356962946969492,-0.22130408296050064,-0.2404948638932886,,,,,,,,,,,8.280420959302841,0.1474310466881679,,,,
193,40.0,pi_pi_sharp_pair,1.7249875,25.08805826,25.400642368840582,21.340911680429226,-0.3125841088405821,-0.33969040112214405,,,,,,,,,,,2.5946064172899503,1.4651242711214083,,,,
193,40.0,pi_pi_sharp_pair,1.7312125,28.40591223,29.288616923870684,21.324860413888963,-0.8827046938706857,-0.9592500164051981,,,,,,,,,,,0.44252086941624863,7.52123564056547,,,,
193,40.0,pi_pi_sharp_pair,1.7374375,42.06249764,41.29484890069375,21.3088091473487,0.7676487393062459,0.8342167781434978,,,,,,,,,,,0.04108083129178992,19.944958922053257,,,,
193,40.0,pi_pi_sharp_pair,1.7436625,48.47903321,48.61644543255767,21.292757880808434,-0.13741222255767127,-0.14932817017741062,,,,,,,,,,,0.002075811370590749,27.321611740378646,,,,
193,40.0,pi_pi_sharp_pair,1.7498875,40.24993495,40.61018447855229,21.27670661426817,-0.36024952855229486,-0.3914892132933179,,,,,,,,,,,5.709259024335928e-05,19.333420771693877,,,,
193,40.0,pi_pi_sharp_pair,1.7561125,28.35528083,28.327741106977253,21.26065534772791,0.02753972302274832,0.02992787955564677,,,,,,,,,,,8.547021662176938e-07,7.06708490454718,,,,
193,40.0,pi_pi_sharp_pair,1.7623375,24.23858859,22.579050484974676,21.244604081187646,1.659538105025323,1.8034479317086356,,,,,,,,,,,6.964549981000052e-09,1.3344463968224773,,,,
193,40.0,pi_pi_sharp_pair,1.7685625,22.27714249,21.358716901568215,21.22855281464738,0.9184255884317842,0.998068512479449,,,,,,,,,,,3.088975838692682e-11,0.13016408688994469,,,,
193,40.0,pi_pi_sharp_pair,1.7747875,21.6522404,21.219060137423643,21.212501548107117,0.4331802625763572,0.47074426687443516,,,,,,,,,,,7.457257857520582e-14,0.006558589316452431,,,,
193,40.0,pi_pi_sharp_pair,1.7810125,21.24797179,21.196620991548937,21.196450281566854,0.051350798451064605,0.05580377514546214,,,,,,,,,,,9.799118432697325e-17,0.00017070998208365708,,,,
193,40.0,pi_pi_sharp_pair,1.7872375,21.48781305,21.180401310311566,21.180399015026588,0.30741173968843327,0.33406950069133773,,,,,,,,,,,7.008709345248478e-20,2.295284979607797e-06,,,,
193,40.0,pi_pi_sharp_pair,1.7934625,21.57718918,21.164347764428353,21.164347748486325,0.41284141557164844,0.44864170023079625,,,,,,,,,,,2.728552349043109e-23,1.594202665531972e-08,,,,
193,40.0,pi_pi_sharp_pair,1.7996875,21.39309889,21.14829648200326,21.148296481946062,0.24480240799674036,0.2660308883791965,,,,,,,,,,,5.781888709165574e-27,5.71978448800229e-11,,,,
193,40.0,pi_pi_sharp_pair,1.8059125,20.87952498,21.132245215405902,21.132245215405796,-0.2527202354059028,-0.27463532440958344,,,,,,,,,,,6.668840996903612e-31,1.0600955675521904e-13,,,,
193,40.0,pi_pi_sharp_pair,1.8121375,20.184708,21.116193948865533,21.116193948865533,-0.9314859488655323,-1.0122614255197029,,,,,,,,,,,4.1867226764509265e-35,1.0149381798866869e-16,,,,
193,40.0,pi_pi_sharp_pair,1.8183625,19.72041055,21.10014268232527,21.10014268232527,-1.3797321323252696,-1.499378081659646,,,,,,,,,,,1.4306757757603035e-39,5.019533764257797e-20,,,,
193,40.0,q1999_single,1.9428625,17.84355701,13.583807520181413,11.570956211746413,4.259749489818589,3.6312988157017143,,,,,,,,,,,,,2.012851308434999,,,
193,40.0,q1999_single,1.9490875,17.4232569,14.708088725408045,12.168246167769606,2.7151681745919536,2.3145931469426952,,,,,,,,,,,,,2.5398425576384387,,,
193,40.0,q1999_single,1.9553125,17.48853179,16.06537818302274,12.76553612379278,1.4231536069772588,1.2131924705737167,,,,,,,,,,,,,3.299842059229961,,,
193,40.0,q1999_single,1.9615375,17.32132331,17.8118870866872,13.362826079815953,-0.49056377668719975,-0.4181897704473352,,,,,,,,,,,,,4.449061006871248,,,
193,40.0,q1999_single,1.9677625,17.41006996,20.25376411292376,13.960116035839146,-2.84369415292376,-2.4241573910417227,,,,,,,,,,,,,6.2936480770846135,,,
193,40.0,q1999_single,1.9739875,17.9852026,24.043605377497613,14.55740599186232,-6.058402777497612,-5.164592632396317,,,,,,,,,,,,,9.486199385635295,,,
193,40.0,q1999_single,1.9802125,21.65810567,30.69607834845165,15.154695947885493,-9.037972678451649,-7.704579708747995,,,,,,,,,,,,,15.541382400566157,,,
193,40.0,q1999_single,1.9864375,45.36908512,43.78321845264625,15.751985903908688,1.5858666673537485,1.3519000975965236,,,,,,,,,,,,,28.031232548737567,,,
193,40.0,q1999_single,1.9926625,71.24938867,67.87773238994261,16.34927585993186,3.371656280057394,2.8742280469753823,,,,,,,,,,,,,51.52845653001074,,,
193,40.0,q1999_single,1.9988875,80.09455567,81.29199355442628,16.946565815955033,-1.1974378844262787,-1.020777109542818,,,,,,,,,,,,,64.34542773847124,,,
193,40.0,q1999_single,2.0051125,55.56890547,59.07624361250629,17.543855771978226,-3.507338142506292,-2.9898924510912845,,,,,,,,,,,,,41.53238784052807,,,
193,40.0,q1999_single,2.0113375,44.7740434,40.35538212861333,18.14114572800138,4.418661271386668,3.766765975352408,,,,,,,,,,,,,22.21423640061195,,,
193,40.0,q1999_single,2.0175625,39.77645963,31.50055899460998,18.738435684024573,8.275900635390016,7.054937913129882,,,,,,,,,,,,,12.762123310585409,,,
193,40.0,q1999_single,2.0237875,30.34131868,27.393765144325037,19.33572564004777,2.947553535674963,2.512694159338869,,,,,,,,,,,,,8.058039504277268,,,
193,40.0,q1999_single,2.0300125,24.13906619,25.420147539675327,19.933015596070963,-1.2810813496753255,-1.0920804613070518,,,,,,,,,,,,,5.487131943604365,,,
193,40.0,q1999_single,2.0362375,19.90491454,24.48613347452651,20.530305552094113,-4.581218934526511,-3.9053411312515616,,,,,,,,,,,,,3.9558279224323964,,,
193,40.0,q2086_q2117_pair,2.0424625,18.15939789,17.53242717814859,17.246114342613993,0.6269707118514098,1.0339448677548677,,,,,,,,,,,,,,0.28631283546858116,6.60181111865446e-11,
193,40.0,q2086_q2117_pair,2.0486875,18.09620652,18.16211318166776,17.10148966917263,-0.0659066616677606,-0.10868746066464974,,,,,,,,,,,,,,1.0606235070200054,5.475125808667912e-09,
193,40.0,q2086_q2117_pair,2.0549125,19.01795007,19.978563447206554,16.956864995731273,-0.9606133772065526,-1.5841589606737108,,,,,,,,,,,,,,3.021698150852211,3.0062307127662156e-07,
193,40.0,q2086_q2117_pair,2.0611375,22.8219889,23.43304881781666,16.81224032228991,-0.6110599178166574,-1.0077061878242557,,,,,,,,,,,,,,6.62079756735006,1.0928176688810416e-05,
193,40.0,q2086_q2117_pair,2.0673625,29.85491477,27.824660476851978,16.667615648848546,2.0302542931480225,3.348116533926998,,,,,,,,,,,,,,11.156781819188039,0.00026300881539074517,
193,40.0,q2086_q2117_pair,2.0735875,30.09800762,30.98613887062332,16.52299097540719,-0.8881312506233208,-1.4646278225071605,,,,,,,,,,,,,,14.458957161187763,0.004190734028368983,
193,40.0,q2086_q2117_pair,2.0798125,29.64931649,30.833916182247048,16.378366301965826,-1.1845996922470476,-1.9535374603480795,,,,,,,,,,,,,,14.411341247069084,0.044208633212140275,
193,40.0,q2086_q2117_pair,2.0860375,29.27724038,27.58942241511052,16.233741628524463,1.6878179648894793,2.7834007067869684,,,,,,,,,,,,,,11.046920614690558,0.3087601718955003,
193,40.0,q2086_q2117_pair,2.0922625,23.38729943,24.02929873010162,16.08911695508311,-0.6419993001016202,-1.0587286916196559,,,,,,,,,,,,,,6.512495921547556,1.4276858534709496,
193,40.0,q2086_q2117_pair,2.0984875,23.06455691,23.267819668765256,15.944492281641745,-0.20326275876525557,-0.33520303621589204,,,,,,,,,,,,,,2.9527256428993534,4.370601744224156,
193,40.0,q2086_q2117_pair,2.1047125,25.89315556,25.687697809647414,15.79986760820038,0.2054577503525863,0.33882282298357697,,,,,,,,,,,,,,1.0295990357781335,8.8582311656689,
193,40.0,q2086_q2117_pair,2.1109375,27.96434466,27.817743338859188,15.655242934759027,0.14660132114081037,0.24176198462608176,,,,,,,,,,,,,,0.276110268820882,11.886390135279282,
193,40.0,q2086_q2117_pair,2.1171625,25.85499584,26.127229853809986,15.510618261317662,-0.27223401380998524,-0.4489443543159489,,,,,,,,,,,,,,0.05694641523533535,10.559665177256987,
193,40.0,q2086_q2117_pair,2.1233875,21.5861157,21.58582586188644,15.365993587876298,0.00028983811355942635,0.0004779754848668974,,,,,,,,,,,,,,0.009032742345948188,6.210799531664194,
193,40.0,q2086_q2117_pair,2.1296125,17.8915642,17.64094842701166,15.221368914434944,0.2506157729883398,0.413293455916844,,,,,,,,,,,,,,0.0011019001809589111,2.4184776123957583,
193,40.0,q2086_q2117_pair,2.1358375,15.80469723,15.700343844590599,15.07674424099358,0.10435338540940187,0.17209041066413913,,,,,,,,,,,,,,0.00010337946647285054,0.6234962241305437,
193,40.0,q2086_q2117_pair,2.1420625,14.86231696,15.0385469105844,14.932119567552215,-0.17622995058439983,-0.29062291030050197,,,,,,,,,,,,,,7.459259545882991e-06,0.10641988377263804,
193,40.0,q2086_q2117_pair,2.1482875,14.58303183,14.799520968266226,14.78749489411086,-0.21648913826622618,-0.35701481616909625,,,,,,,,,,,,,,4.1392966416006625e-07,0.012025660225700757,
193,40.0,q2086_q2117_pair,2.1545125,14.54818288,14.643769927052352,14.642870220669497,-0.09558704705235144,-0.15763373767775718,,,,,,,,,,,,,,1.7665534554580123e-08,0.0008996887173200131,
193,40.0,q2086_q2117_pair,2.1607375,14.63266245,14.498290110643321,14.498245547228132,0.1343723393566787,0.22159502512611817,,,,,,,,,,,,,,5.798243051744685e-10,4.456283536548889e-05,
193,40.0,q2086_q2117_pair,2.1669625,14.48300235,14.353622335138997,14.35362087378678,0.12938001486100248,0.21336212334474333,,,,,,,,,,,,,,1.463643973799877e-11,1.4613375814244966e-06,
193,40.0,q2279,2.2229875,17.46945559,17.23566698016429,17.2355978552978,0.2337886098357096,0.6105648398364633,,,,,,,,,,,,,,,,6.912486648777583e-05
193,40.0,q2279,2.2292125,17.8762618,16.986541512445843,16.985663802655953,0.8897202875541588,2.323603041446299,,,,,,,,,,,,,,,,0.0008777097898897515
193,40.0,q2279,2.2354375,16.50391248,16.743758596582936,16.7357297500141,-0.2398461165829353,-0.6263846893985408,,,,,,,,,,,,,,,,0.008028846568835405
193,40.0,q2279,2.2416625,15.78946247,16.53870608631134,16.485795697372268,-0.7492436163113396,-1.956732660813108,,,,,,,,,,,,,,,,0.05291038893907348
193,40.0,q2279,2.2478875,15.95676668,16.487058575419653,16.23586164473042,-0.5302918954196532,-1.3849159992054507,,,,,,,,,,,,,,,,0.25119693068923393
193,40.0,q2279,2.2541125,16.87656307,16.845086074729764,15.98592759208857,0.03147699527023562,0.08220565830478278,,,,,,,,,,,,,,,,0.8591584826411953
193,40.0,q2279,2.2603375,17.84207484,17.852978707478147,15.735993539446739,-0.010903867478148754,-0.028476657203583854,,,,,,,,,,,,,,,,2.11698516803141
193,40.0,q2279,2.2665625,19.44925698,19.24398292205209,15.486059486804889,0.20527405794791065,0.5360959304288706,,,,,,,,,,,,,,,,3.7579234352472013
193,40.0,q2279,2.2727875,20.07922824,20.041902480712942,15.236125434163037,0.03732575928705728,0.09748035311425819,,,,,,,,,,,,,,,,4.805777046549904
193,40.0,q2279,2.2790125,19.0543764,19.413755807247988,14.986191381521206,-0.3593794072479888,-0.9385591127860661,,,,,,,,,,,,,,,,4.427564425726781
193,40.0,q2279,2.2852375,17.99310155,17.674933552009694,14.736257328879356,0.3181679979903045,0.8309309545514317,,,,,,,,,,,,,,,,2.938676223130338
193,40.0,q2279,2.2914625,15.70423453,15.891478065790757,14.486323276237506,-0.18724353579075625,-0.48900722546250375,,,,,,,,,,,,,,,,1.4051547895532517
193,40.0,q2279,2.2976875,14.95493987,14.720430253348724,14.236389223595674,0.2345096166512768,0.6124478289657332,,,,,,,,,,,,,,,,0.4840410297530496
193,40.0,q2279,2.3039125,14.30508243,14.106578058553051,13.986455170953825,0.19850437144694943,0.5184161445868355,,,,,,,,,,,,,,,,0.12012288759922565
193,40.0,q2279,2.3101375,13.83098547,13.757997194207412,13.736521118311975,0.07298827579258749,0.1906169635490682,,,,,,,,,,,,,,,,0.021476075895437676
193,40.0,q2279,2.3163625,13.34450598,13.48935317712923,13.486587065670143,-0.14484719712923066,-0.3782844928934641,,,,,,,,,,,,,,,,0.002766111459086743
